compound,layer,head,binding_score,word1,word2,prompt,tokens,word1_idx,word2_idx,domain,model
due_process,0,0,0.0814,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,gpt2
plea_bargain,0,7,0.8483,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,0,8,0.0598,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,0,9,0.0567,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,0,10,0.0681,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,0,11,0.1327,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,0,0.6491,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,1,0.1034,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,2,0.1342,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,3,0.153,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,4,0.1118,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,5,0.0695,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,6,0.634,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,7,0.1227,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,8,0.0932,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,9,0.0315,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,10,0.3199,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,1,11,0.0814,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,0,0.0947,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,1,0.0116,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,2,0.5828,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,3,0.1139,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,4,0.226,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,5,0.188,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,6,0.0789,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,7,0.2154,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,8,0.1853,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,9,0.4248,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,10,0.1838,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,2,11,0.0734,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,0,0.0009,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,1,0.0185,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,2,0.0745,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,3,0.8755,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,4,0.0028,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,5,0.0406,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,6,0.7491,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,7,0.3807,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,8,0.0465,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,9,0.0111,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,10,0.0853,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,3,11,0.2695,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,0,0.046,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,1,0.0645,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,2,0.0033,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,3,0.09,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,4,0.0402,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,5,0.2108,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,6,0.0914,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,7,0.2197,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,8,0.0227,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,9,0.0166,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,10,0.0325,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,4,11,0.9999,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,0,0.0095,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,1,0.0,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,2,0.0649,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,3,0.1634,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,4,0.0286,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,5,0.0009,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,6,0.4235,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,7,0.0216,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,8,0.0043,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,9,0.0268,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,10,0.0372,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,5,11,0.0717,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,6,0,0.0468,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,6,1,0.0496,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,6,2,0.016,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,6,3,0.0201,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,6,4,0.1806,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,6,5,0.0366,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,6,6,0.0152,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,6,7,0.2303,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,6,8,0.2313,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,6,9,0.0002,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
