compound,model,condition,set_id,heads,kl,top_changed,bigram_count,log_frequency
consistent_help,pythia-2.8b,natural,random_050,"[[22, 13], [25, 23], [27, 3], [29, 28], [31, 24]]",5.060297553427517e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_051,"[[22, 7], [23, 18], [24, 22], [29, 5], [31, 29]]",9.1333276941441e-07,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_052,"[[24, 20], [26, 25], [27, 13], [28, 10], [29, 27]]",1.7259939340874553e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_053,"[[22, 24], [26, 17], [26, 22], [27, 17], [31, 10]]",4.4783082557842135e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_054,"[[23, 30], [24, 5], [25, 30], [26, 15], [28, 2]]",4.3195614125579596e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_055,"[[25, 22], [28, 24], [29, 12], [31, 16], [31, 21]]",3.733061021193862e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_056,"[[23, 29], [24, 15], [26, 22], [28, 31], [30, 2]]",3.475927223917097e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_057,"[[22, 21], [25, 15], [28, 1], [28, 4], [28, 30]]",4.408796667121351e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_058,"[[22, 1], [26, 16], [26, 26], [29, 17], [31, 29]]",2.194981789216399e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_059,"[[24, 2], [24, 31], [27, 11], [29, 27], [30, 25]]",1.1707299563568085e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_060,"[[22, 6], [27, 3], [27, 21], [28, 30], [31, 4]]",0.00016397197032347322,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_061,"[[23, 4], [24, 29], [26, 9], [30, 24], [31, 12]]",6.537484296131879e-07,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_062,"[[22, 31], [23, 28], [25, 6], [27, 12], [29, 25]]",3.8927828427404165e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_063,"[[24, 7], [27, 3], [27, 17], [27, 31], [28, 23]]",6.31324655842036e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_064,"[[26, 7], [26, 30], [28, 30], [29, 9], [31, 11]]",5.862817488377914e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_065,"[[22, 23], [26, 7], [27, 18], [27, 31], [28, 25]]",5.1054012146778405e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_066,"[[28, 25], [29, 5], [29, 17], [29, 25], [30, 5]]",2.366738044656813e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_067,"[[23, 15], [24, 31], [27, 8], [28, 29], [30, 4]]",7.455520972143859e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_068,"[[25, 25], [26, 9], [28, 8], [28, 29], [30, 20]]",1.0139374353457242e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_069,"[[22, 21], [23, 7], [25, 0], [27, 2], [29, 1]]",1.7983766156248748e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_070,"[[22, 17], [23, 15], [23, 23], [28, 25], [29, 0]]",1.0609524906612933e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_071,"[[24, 29], [25, 30], [28, 19], [29, 14], [30, 26]]",2.1860760170966387e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_072,"[[23, 15], [26, 9], [26, 14], [26, 28], [30, 13]]",1.9042017811443657e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_073,"[[24, 6], [26, 10], [28, 3], [29, 10], [30, 26]]",3.2217430998571217e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_074,"[[22, 3], [22, 6], [28, 11], [29, 2], [29, 22]]",3.951019607484341e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_075,"[[22, 24], [24, 12], [26, 18], [27, 14], [30, 31]]",9.79861943051219e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_076,"[[24, 4], [29, 1], [29, 25], [30, 19], [31, 18]]",8.148526831064373e-07,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_077,"[[23, 14], [24, 2], [24, 17], [25, 5], [27, 18]]",4.188434104435146e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_078,"[[22, 29], [29, 1], [29, 2], [29, 5], [31, 16]]",1.6694466467015445e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_079,"[[26, 7], [26, 21], [26, 27], [28, 9], [28, 20]]",8.308736141771078e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_080,"[[24, 1], [28, 22], [30, 22], [31, 4], [31, 7]]",3.116714651696384e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_081,"[[22, 19], [25, 25], [26, 19], [27, 6], [31, 29]]",1.3913377188146114e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_082,"[[24, 1], [24, 11], [25, 22], [25, 28], [27, 15]]",6.156031304271892e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_083,"[[22, 10], [24, 12], [25, 5], [27, 4], [27, 12]]",3.5163830034434795e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_084,"[[23, 14], [25, 16], [25, 19], [28, 26], [31, 23]]",1.3829740055371076e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_085,"[[23, 30], [24, 6], [25, 6], [25, 28], [31, 20]]",1.5400073607452214e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_086,"[[22, 14], [24, 20], [24, 30], [27, 18], [30, 5]]",6.4171108533628285e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_087,"[[22, 31], [23, 17], [25, 8], [29, 19], [31, 11]]",2.4423643480986357e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_088,"[[22, 3], [22, 19], [23, 10], [27, 1], [31, 12]]",1.4191900845617056e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_089,"[[22, 17], [26, 17], [27, 18], [30, 30], [31, 31]]",3.3586256904527545e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_090,"[[24, 19], [27, 8], [29, 9], [30, 2], [30, 17]]",5.633464752463624e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_091,"[[24, 19], [25, 4], [29, 3], [29, 23], [31, 7]]",1.0274343367200345e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_092,"[[24, 14], [26, 18], [28, 20], [29, 14], [29, 19]]",5.932761268923059e-07,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_093,"[[24, 6], [27, 20], [28, 16], [30, 0], [30, 13]]",1.5039942809380591e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_094,"[[23, 4], [23, 7], [25, 31], [26, 21], [29, 26]]",1.989901647903025e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_095,"[[22, 4], [25, 4], [25, 7], [27, 27], [28, 6]]",8.266055374406278e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_096,"[[22, 3], [26, 2], [28, 17], [29, 14], [31, 22]]",1.9238847016822547e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_097,"[[23, 19], [23, 25], [26, 5], [29, 31], [31, 5]]",6.726375431753695e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_098,"[[24, 7], [25, 4], [27, 24], [28, 19], [29, 25]]",2.325786044821143e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_099,"[[24, 28], [27, 6], [28, 12], [30, 26], [31, 8]]",2.607121132314205e-07,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_100,"[[24, 26], [25, 6], [25, 26], [30, 18], [31, 26]]",6.683258106932044e-07,False,504,6.224558429275359
sensory_characteristics,pythia-2.8b,natural,random_001,"[[25, 18], [26, 11], [26, 12], [27, 24], [31, 17]]",5.922731361351907e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_002,"[[22, 7], [25, 21], [26, 2], [27, 12], [30, 23]]",3.584707883419469e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_003,"[[22, 5], [23, 9], [26, 3], [26, 12], [31, 8]]",3.0032919312361628e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_004,"[[22, 6], [23, 20], [26, 7], [27, 1], [31, 13]]",8.415809134021401e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_005,"[[23, 15], [24, 21], [27, 10], [27, 26], [28, 4]]",0.00017877150094136596,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_006,"[[23, 14], [26, 26], [27, 29], [28, 16], [31, 17]]",2.8020513127557933e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_007,"[[23, 28], [24, 4], [28, 0], [28, 15], [30, 9]]",2.5305853341706097e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_008,"[[27, 19], [28, 1], [28, 27], [30, 3], [30, 21]]",1.2370743206702173e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_009,"[[25, 5], [26, 27], [28, 2], [29, 28], [30, 20]]",8.277385495603085e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_010,"[[22, 22], [22, 24], [25, 24], [30, 24], [31, 11]]",3.5625474993139505e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_011,"[[22, 10], [24, 0], [28, 30], [30, 18], [31, 30]]",2.293067518621683e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_012,"[[25, 18], [27, 3], [27, 13], [28, 29], [30, 22]]",5.377762136049569e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_013,"[[24, 15], [28, 20], [28, 28], [30, 17], [31, 21]]",0.00030415121000260115,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_014,"[[23, 8], [25, 10], [27, 19], [27, 28], [31, 4]]",6.643036613240838e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_015,"[[26, 21], [29, 28], [30, 28], [31, 19], [31, 23]]",5.6078541092574596e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_016,"[[24, 27], [26, 23], [28, 21], [29, 13], [30, 26]]",4.4786196667701006e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_017,"[[23, 19], [25, 25], [28, 17], [30, 3], [30, 4]]",3.8878570194356143e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_018,"[[22, 28], [24, 12], [26, 2], [26, 16], [26, 26]]",6.635647150687873e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_019,"[[23, 21], [24, 26], [26, 19], [28, 29], [31, 3]]",1.2156699085608125e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_020,"[[26, 9], [28, 4], [29, 24], [30, 13], [31, 15]]",8.331844583153725e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_021,"[[23, 19], [25, 11], [26, 24], [27, 27], [29, 6]]",6.630456482525915e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_022,"[[25, 12], [26, 9], [26, 13], [31, 12], [31, 14]]",5.382380550145172e-07,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_023,"[[25, 9], [26, 8], [28, 22], [29, 28], [30, 20]]",9.776384104043245e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_024,"[[22, 8], [23, 19], [23, 23], [29, 22], [31, 6]]",2.759299604804255e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_025,"[[25, 7], [28, 11], [29, 22], [30, 14], [31, 30]]",8.022710971999913e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_026,"[[22, 1], [23, 5], [24, 20], [27, 1], [28, 7]]",0.0030445829033851624,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_027,"[[23, 28], [26, 4], [28, 16], [29, 27], [31, 8]]",7.022102363407612e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_028,"[[23, 12], [24, 20], [25, 12], [26, 24], [31, 22]]",9.083692566491663e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_029,"[[22, 12], [24, 7], [25, 25], [26, 18], [30, 2]]",2.6527559384703636e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_030,"[[22, 13], [26, 5], [28, 15], [28, 30], [31, 15]]",2.1068968635518104e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_031,"[[25, 1], [26, 24], [27, 22], [28, 27], [29, 24]]",6.670947186648846e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_032,"[[23, 18], [24, 27], [26, 22], [27, 25], [31, 30]]",1.4310935512185097e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_033,"[[25, 10], [28, 1], [29, 20], [30, 23], [31, 4]]",1.4719415048602968e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_034,"[[24, 29], [26, 2], [28, 19], [29, 17], [30, 31]]",0.00032154505606740713,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_035,"[[23, 28], [27, 3], [28, 14], [28, 20], [31, 18]]",1.4363577065523714e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_036,"[[23, 5], [24, 13], [24, 18], [25, 4], [27, 24]]",0.002998633310198784,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_037,"[[22, 30], [23, 16], [25, 8], [27, 18], [30, 8]]",9.105278877541423e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_038,"[[22, 1], [24, 12], [25, 19], [26, 14], [26, 18]]",9.698927169665694e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_039,"[[27, 10], [27, 27], [28, 7], [31, 5], [31, 9]]",4.548186552710831e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_040,"[[22, 3], [24, 0], [25, 11], [29, 8], [30, 1]]",0.00024382979609072208,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_041,"[[24, 7], [29, 8], [29, 15], [30, 28], [31, 24]]",0.0002487276215106249,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_042,"[[22, 31], [23, 10], [30, 0], [31, 20], [31, 28]]",8.19754131953232e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_043,"[[23, 29], [24, 2], [26, 8], [30, 0], [31, 24]]",6.826483877375722e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_044,"[[22, 9], [24, 27], [26, 15], [26, 27], [30, 28]]",8.83433676790446e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_045,"[[23, 12], [26, 20], [28, 22], [29, 0], [31, 31]]",0.00019660225370898843,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_046,"[[23, 3], [24, 3], [26, 12], [29, 19], [31, 11]]",7.550421287305653e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_047,"[[24, 11], [24, 23], [26, 1], [26, 17], [26, 25]]",2.346182009205222e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_048,"[[24, 22], [29, 16], [29, 18], [30, 16], [30, 26]]",8.074118522927165e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_049,"[[25, 4], [27, 9], [28, 9], [30, 17], [31, 26]]",3.3896139939315617e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_050,"[[22, 13], [25, 23], [27, 3], [29, 28], [31, 24]]",4.764978075399995e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_051,"[[22, 7], [23, 18], [24, 22], [29, 5], [31, 29]]",1.681204594206065e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_052,"[[24, 20], [26, 25], [27, 13], [28, 10], [29, 27]]",6.999482866376638e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_053,"[[22, 24], [26, 17], [26, 22], [27, 17], [31, 10]]",4.891146090812981e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_054,"[[23, 30], [24, 5], [25, 30], [26, 15], [28, 2]]",9.847120963968337e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_055,"[[25, 22], [28, 24], [29, 12], [31, 16], [31, 21]]",0.00015042535960674286,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_056,"[[23, 29], [24, 15], [26, 22], [28, 31], [30, 2]]",0.00035575637593865395,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_057,"[[22, 21], [25, 15], [28, 1], [28, 4], [28, 30]]",9.511536336503923e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_058,"[[22, 1], [26, 16], [26, 26], [29, 17], [31, 29]]",2.570945071056485e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_059,"[[24, 2], [24, 31], [27, 11], [29, 27], [30, 25]]",5.515725933946669e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_060,"[[22, 6], [27, 3], [27, 21], [28, 30], [31, 4]]",0.00013092634617350996,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_061,"[[23, 4], [24, 29], [26, 9], [30, 24], [31, 12]]",3.3704491215758026e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_062,"[[22, 31], [23, 28], [25, 6], [27, 12], [29, 25]]",2.122469595633447e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_063,"[[24, 7], [27, 3], [27, 17], [27, 31], [28, 23]]",2.272368874400854e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_064,"[[26, 7], [26, 30], [28, 30], [29, 9], [31, 11]]",2.7660513296723366e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_065,"[[22, 23], [26, 7], [27, 18], [27, 31], [28, 25]]",4.5347114792093635e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_066,"[[28, 25], [29, 5], [29, 17], [29, 25], [30, 5]]",7.0879177656024694e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_067,"[[23, 15], [24, 31], [27, 8], [28, 29], [30, 4]]",7.966540579218417e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_068,"[[25, 25], [26, 9], [28, 8], [28, 29], [30, 20]]",8.04259798314888e-07,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_069,"[[22, 21], [23, 7], [25, 0], [27, 2], [29, 1]]",7.5819698395207524e-06,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_070,"[[22, 17], [23, 15], [23, 23], [28, 25], [29, 0]]",8.094642544165254e-05,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_071,"[[24, 29], [25, 30], [28, 19], [29, 14], [30, 26]]",0.00029439752688631415,False,11206,9.324293862052027
sensory_characteristics,pythia-2.8b,natural,random_072,"[[23, 15], [26, 9], [26, 14], [26, 28], [30, 13]]",2.0469946321099997e-05,False,11206,9.324293862052027
